game_id,season,season_type,player_id,player_name,team_id,team_tricode,minutes,pts,reb,ast,stl,blk,tov,fga,fgm,fg3a,fg3m,fta,ftm,plus_minus,starter,source,fetched_at_utc
0022500702,2025-26,Regular Season,1627759,Jaylen Brown,1610612738,BOS,29.0,30,13,2,1,0,4,20,12,6,4,3,2,16,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1630573,Sam Hauser,1610612738,BOS,27.0,3,1,1,0,0,0,9,1,7,1,0,0,20,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1629674,Neemias Queta,1610612738,BOS,30.0,14,8,4,0,1,2,10,7,0,0,0,0,17,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1630202,Payton Pritchard,1610612738,BOS,26.0,7,3,5,0,0,0,8,2,4,1,2,2,10,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1628401,Derrick White,1610612738,BOS,32.0,17,7,8,1,0,1,14,6,7,3,2,2,27,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1629014,Anfernee Simons,1610612738,BOS,24.0,27,3,1,0,0,0,18,10,10,6,1,1,10,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1642864,Hugo González,1610612738,BOS,17.0,0,5,0,2,0,1,3,0,3,0,0,0,11,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1630568,Luka Garza,1610612738,BOS,13.0,3,2,0,0,0,0,2,1,1,0,2,1,7,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1631248,Baylor Scheierman,1610612738,BOS,13.0,0,4,0,0,0,0,2,0,1,0,0,0,13,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1641775,Jordan Walsh,1610612738,BOS,19.0,6,5,3,0,1,1,6,2,3,0,3,2,8,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1642873,Amari Williams,1610612738,BOS,4.0,0,1,0,0,0,0,0,0,0,0,0,0,4,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1631169,Josh Minott,1610612738,BOS,1.0,0,0,0,0,0,0,0,0,0,0,0,0,-3,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1628449,Chris Boucher,1610612738,BOS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1630214,Xavier Tillman,1610612738,BOS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1631199,Ron Harper Jr.,1610612738,BOS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1642917,Max Shulga,1610612738,BOS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1628369,Jayson Tatum,1610612738,BOS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1628398,Kyle Kuzma,1610612749,MIL,34.0,16,5,2,1,0,1,13,5,4,2,6,4,-1,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1626171,Bobby Portis,1610612749,MIL,37.0,8,12,3,1,0,3,13,4,2,0,0,0,-13,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1626167,Myles Turner,1610612749,MIL,26.0,7,4,1,2,0,2,8,2,4,1,2,2,-21,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1631260,AJ Green,1610612749,MIL,29.0,3,2,1,0,0,0,5,1,5,1,0,0,-27,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1631157,Ryan Rollins,1610612749,MIL,36.0,25,6,7,1,0,3,16,10,4,3,4,2,-15,True,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1629018,Gary Trent Jr.,1610612749,MIL,25.0,9,1,0,0,0,0,8,2,7,2,3,3,-18,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1631250,Pete Nance,1610612749,MIL,18.0,7,4,0,0,0,1,6,3,3,1,0,0,-16,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1629599,Amir Coffey,1610612749,MIL,3.0,0,0,0,0,0,0,0,0,0,0,0,0,-4,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1630175,Cole Anthony,1610612749,MIL,14.0,2,2,3,0,0,0,7,1,2,0,0,0,-16,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1641748,Andre Jackson Jr.,1610612749,MIL,8.0,0,2,0,0,0,0,5,0,3,0,0,0,-5,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1630579,Jericho Sims,1610612749,MIL,4.0,2,0,0,0,0,0,1,1,0,0,0,0,-4,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,203648,Thanasis Antetokounmpo,1610612749,MIL,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1630828,Alex Antetokounmpo,1610612749,MIL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,203507,Giannis Antetokounmpo,1610612749,MIL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,203914,Gary Harris,1610612749,MIL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1629645,Kevin Porter Jr.,1610612749,MIL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500702,2025-26,Regular Season,1627752,Taurean Prince,1610612749,MIL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:12:01.659874+00:00
0022500703,2025-26,Regular Season,1630577,Julian Champagnie,1610612759,SAS,30.0,11,8,1,0,0,0,7,3,6,2,3,3,23,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,203084,Harrison Barnes,1610612759,SAS,28.0,7,5,1,0,0,1,5,2,3,1,4,2,10,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1641705,Victor Wembanyama,1610612759,SAS,27.0,25,8,2,4,5,2,13,7,4,0,15,11,14,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1630170,Devin Vassell,1610612759,SAS,27.0,16,2,3,0,0,2,13,7,5,2,0,0,17,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1628368,De'Aaron Fox,1610612759,SAS,29.0,14,3,10,1,0,3,14,7,3,0,0,0,9,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1642844,Dylan Harper,1610612759,SAS,27.0,15,6,5,1,1,2,12,6,5,1,4,2,9,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1629640,Keldon Johnson,1610612759,SAS,25.0,14,10,1,0,0,3,9,5,2,1,4,3,10,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1628436,Luke Kornet,1610612759,SAS,17.0,2,4,3,2,0,1,2,1,0,0,0,0,3,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1642868,Carter Bryant,1610612759,SAS,15.0,6,2,0,0,0,0,6,2,1,1,2,1,-18,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1629162,Jordan McLaughlin,1610612759,SAS,2.0,0,0,1,0,0,0,0,0,0,0,0,0,-8,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1630649,Stanley Umude,1610612759,SAS,2.0,0,0,0,0,0,0,0,0,0,0,0,0,-8,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1630322,Lindy Waters III,1610612759,SAS,2.0,0,0,0,0,0,1,0,0,0,0,0,0,-8,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1631127,Harrison Ingram,1610612759,SAS,2.0,2,0,0,0,0,0,1,1,0,0,0,0,-8,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,202687,Bismack Biyombo,1610612759,SAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,203482,Kelly Olynyk,1610612759,SAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1642264,Stephon Castle,1610612759,SAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1642357,David Jones Garcia,1610612759,SAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1631110,Jeremy Sochan,1610612759,SAS,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1630217,Desmond Bane,1610612753,ORL,37.0,25,4,4,1,0,2,17,10,2,1,4,4,-10,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1631094,Paolo Banchero,1610612753,ORL,35.0,19,10,4,1,0,4,12,6,1,1,8,6,-30,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1628976,Wendell Carter Jr.,1610612753,ORL,19.0,2,2,0,2,0,0,7,1,2,0,0,0,-24,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1641710,Anthony Black,1610612753,ORL,29.0,11,1,2,2,0,2,12,4,5,2,1,1,-24,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1630591,Jalen Suggs,1610612753,ORL,32.0,5,6,6,1,1,4,13,2,6,1,0,0,-15,True,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1629021,Moritz Wagner,1610612753,ORL,7.0,8,0,0,0,0,0,6,3,4,2,0,0,-7,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1626145,Tyus Jones,1610612753,ORL,9.0,0,1,2,0,0,0,0,0,0,0,0,0,-5,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1641783,Tristan da Silva,1610612753,ORL,27.0,7,5,3,1,0,1,9,3,5,1,0,0,9,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1628371,Jonathan Isaac,1610612753,ORL,14.0,9,1,1,2,0,0,6,4,2,1,0,0,11,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1642869,Noah Penda,1610612753,ORL,13.0,7,2,2,1,0,0,5,3,2,0,1,1,23,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1629048,Goga Bitadze,1610612753,ORL,8.0,4,2,0,0,0,0,2,2,0,0,0,0,11,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1642859,Jase Richardson,1610612753,ORL,2.0,3,0,0,0,0,0,1,1,0,0,1,1,8,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1641724,Jett Howard,1610612753,ORL,2.0,3,0,0,0,0,0,1,1,1,1,0,0,8,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1631288,Jamal Cain,1610612753,ORL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1630658,Colin Castleton,1610612753,ORL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1631115,Orlando Robinson,1610612753,ORL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500703,2025-26,Regular Season,1630532,Franz Wagner,1610612753,ORL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:13:26.588599+00:00
0022500704,2025-26,Regular Season,1641709,Ausar Thompson,1610612765,DET,24.0,9,8,3,3,2,0,5,4,1,1,0,0,43,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,202699,Tobias Harris,1610612765,DET,19.0,11,2,3,1,0,0,4,2,2,1,6,6,33,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1631105,Jalen Duren,1610612765,DET,24.0,21,10,3,2,0,0,12,8,0,0,6,5,42,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1629130,Duncan Robinson,1610612765,DET,21.0,8,3,1,1,0,0,8,3,5,2,0,0,41,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630595,Cade Cunningham,1610612765,DET,26.0,18,4,12,4,3,2,11,7,4,1,7,3,34,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630191,Isaiah Stewart,1610612765,DET,20.0,9,1,1,0,1,1,6,3,1,0,4,3,8,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1631093,Jaden Ivey,1610612765,DET,20.0,8,2,1,1,0,0,9,3,6,2,0,0,8,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1641842,Ronald Holland II,1610612765,DET,19.0,6,2,2,2,0,2,9,3,5,0,0,0,16,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642450,Daniss Jenkins,1610612765,DET,19.0,18,4,1,0,0,0,9,6,2,1,6,5,6,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1629750,Javonte Green,1610612765,DET,18.0,8,3,1,0,0,1,3,3,2,2,0,0,17,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1631204,Marcus Sasser,1610612765,DET,14.0,10,0,4,3,0,0,6,4,4,2,0,0,8,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630194,Paul Reed,1610612765,DET,8.0,4,4,1,0,0,0,3,2,0,0,0,0,9,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642403,Isaac Jones,1610612765,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1641752,Bobi Klintman,1610612765,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642404,Chaz Lanier,1610612765,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1627747,Caris LeVert,1610612765,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1631111,Wendell Moore Jr.,1610612765,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642449,Tolu Smith,1610612765,DET,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1629611,Terance Mann,1610612751,BKN,20.0,4,2,1,0,0,1,3,2,1,0,0,0,-34,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642874,Danny Wolf,1610612751,BKN,28.0,6,10,4,0,1,4,9,2,5,0,2,2,-43,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1629651,Nic Claxton,1610612751,BKN,17.0,10,2,1,1,0,1,9,5,0,0,0,0,-32,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642856,Egor Dëmin,1610612751,BKN,14.0,3,0,1,0,0,1,4,0,4,0,3,3,-20,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642849,Nolan Traore,1610612751,BKN,17.0,5,1,2,0,1,4,7,2,3,1,0,0,-18,True,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642962,Drake Powell,1610612751,BKN,32.0,12,3,1,0,0,0,7,3,3,1,5,5,-30,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630549,Day'Ron Sharpe,1610612751,BKN,22.0,8,11,0,0,0,5,5,2,0,0,6,4,-12,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630560,Cam Thomas,1610612751,BKN,23.0,12,3,3,0,0,4,10,4,6,3,1,1,-19,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1642879,Ben Saraf,1610612751,BKN,18.0,4,1,4,2,0,0,5,0,2,0,6,4,-20,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630592,Jalen Wilson,1610612751,BKN,27.0,8,7,0,0,0,2,8,2,3,1,4,3,-16,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630604,E.J. Liddell,1610612751,BKN,9.0,5,2,0,0,0,0,4,2,2,1,0,0,-12,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1631213,Tyrese Martin,1610612751,BKN,8.0,0,1,0,0,0,1,2,0,2,0,0,0,-9,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1641730,Noah Clowney,1610612751,BKN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630623,Tyson Etienne,1610612751,BKN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1629312,Haywood Highsmith,1610612751,BKN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1643052,Chaney Johnson,1610612751,BKN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1629008,Michael Porter Jr.,1610612751,BKN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500704,2025-26,Regular Season,1630533,Ziaire Williams,1610612751,BKN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:14:51.340264+00:00
0022500705,2025-26,Regular Season,1631323,Simone Fontecchio,1610612748,MIA,18.0,2,7,4,0,0,1,5,1,2,0,0,0,24,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,203952,Andrew Wiggins,1610612748,MIA,24.0,14,3,4,1,3,0,12,5,4,1,3,3,31,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1628389,Bam Adebayo,1610612748,MIA,22.0,20,9,3,1,0,0,11,8,3,2,4,2,26,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1641796,Pelle Larsson,1610612748,MIA,23.0,20,4,4,1,1,2,11,8,4,3,2,1,33,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630558,Davion Mitchell,1610612748,MIA,20.0,13,2,6,2,0,1,9,5,5,3,0,0,34,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1631170,Jaime Jaquez Jr.,1610612748,MIA,19.0,14,5,1,0,0,0,15,6,3,1,1,1,9,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630696,Dru Smith,1610612748,MIA,21.0,10,4,6,3,0,0,7,3,4,1,4,3,18,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642857,Kasparas Jakučionis,1610612748,MIA,19.0,4,1,9,0,0,1,5,2,2,0,1,0,6,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642276,Kel'el Ware,1610612748,MIA,18.0,17,6,1,0,0,1,15,8,5,1,0,0,25,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642066,Myron Gardner,1610612748,MIA,22.0,5,7,2,0,0,0,7,2,3,1,0,0,13,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642352,Keshad Johnson,1610612748,MIA,12.0,9,4,1,0,0,2,5,3,2,1,2,2,4,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642443,Jahmir Young,1610612748,MIA,10.0,2,1,2,0,0,0,3,1,1,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642884,Vladislav Goldin,1610612748,MIA,7.0,4,1,1,0,1,0,2,2,0,0,0,0,-8,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1631107,Nikola Jović,1610612748,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1626181,Norman Powell,1610612748,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1629639,Tyler Herro,1610612748,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1626179,Terry Rozier,1610612748,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630171,Isaac Okoro,1610612741,CHI,25.0,9,3,0,0,0,2,7,3,3,0,4,3,-32,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1641824,Matas Buzelis,1610612741,CHI,21.0,2,3,2,0,3,3,7,1,5,0,0,0,-37,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,202696,Nikola Vučević,1610612741,CHI,22.0,12,2,1,1,0,1,12,5,3,0,2,2,-37,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1629632,Coby White,1610612741,CHI,29.0,16,4,3,0,0,4,13,4,6,0,8,8,-42,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630245,Ayo Dosunmu,1610612741,CHI,26.0,10,6,1,0,0,3,9,3,4,1,3,3,-46,True,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1631207,Dalen Terry,1610612741,CHI,27.0,8,6,3,1,1,1,7,3,3,2,1,0,-5,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630172,Patrick Williams,1610612741,CHI,27.0,9,10,1,1,1,3,12,3,7,0,4,3,-8,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1641763,Julian Phillips,1610612741,CHI,22.0,10,3,0,1,0,0,11,3,5,2,2,2,-11,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642530,Yuki Kawamura,1610612741,CHI,26.0,6,6,6,0,0,1,4,1,3,0,4,4,2,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642950,Lachlan Olbrich,1610612741,CHI,11.0,9,4,1,1,1,0,5,2,2,1,6,4,1,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1628989,Kevin Huerter,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630200,Tre Jones,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1628975,Jevon Carter,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1628380,Zach Collins,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1642855,Noa Essengue,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630581,Josh Giddey,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,203967,Dario Šarić,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500705,2025-26,Regular Season,1630188,Jalen Smith,1610612741,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,cdn,2026-02-04T16:16:16.037085+00:00
0022500706,2025-26,Regular Season,1627742,Brandon Ingram,1610612761,TOR,35.0,19,5,3,1,1,2,19,7,5,1,4,4,-1,True,cdn,2026-02-04T16:17:29.964790+00:00
0022500706,2025-26,Regular Season,1630567,Scottie Barnes,1610612761,TOR,34.0,14,9,4,2,4,4,12,5,3,1,6,3,5,True,cdn,2026-02-04T16:17:29.964790+00:00
0022500706,2025-26,Regular Season,1642867,Collin Murray-Boyles,1610612761,TOR,24.0,4,5,1,1,2,0,7,2,1,0,0,0,3,True,cdn,2026-02-04T16:17:29.964790+00:00
0022500706,2025-26,Regular Season,1629628,RJ Barrett,1610612761,TOR,27.0,21,6,4,0,1,3,12,6,6,2,9,7,13,True,cdn,2026-02-04T16:17:29.964790+00:00
0022500706,2025-26,Regular Season,1630193,Immanuel Quickley,1610612761,TOR,33.0,17,5,4,4,0,2,12,6,6,3,2,2,8,True,cdn,2026-02-04T16:17:29.964790+00:00
0022500706,2025-26,Regular Season,1630572,Sandro Mamukelashvili,1610612761,TOR,30.0,20,6,0,1,0,4,9,6,7,4,4,4,6,False,cdn,2026-02-04T16:17:29.964790+00:00
0022500706,2025-26,Regular Season,1642266,Ja'Kobe Walter,1610612761,TOR,17.0,7,1,1,1,0,0,3,1,2,0,5,5,-3,False,cdn,2026-02-04T16:17:29.964790+00:00
