game_id,season,season_type,date_utc,home_team_id,away_team_id,final_score_home,final_score_away,status,source
0022500295,2025-26,Regular Season,2025-11-30T00:30:00Z,1610612754,1610612741,103,101,FINAL,cdn
0022500296,2025-26,Regular Season,2025-11-30T01:00:00Z,1610612748,1610612765,135,138,FINAL,cdn
0022500297,2025-26,Regular Season,2025-11-30T01:00:00Z,1610612749,1610612751,116,99,FINAL,cdn
0022500298,2025-26,Regular Season,2025-11-30T01:30:00Z,1610612744,1610612740,104,96,FINAL,cdn
0022500299,2025-26,Regular Season,2025-11-30T02:00:00Z,1610612756,1610612743,112,130,FINAL,cdn
0022500300,2025-26,Regular Season,2025-11-30T03:00:00Z,1610612746,1610612742,110,114,FINAL,cdn
0022500301,2025-26,Regular Season,2025-11-30T20:00:00Z,1610612762,1610612745,101,129,FINAL,cdn
0022500302,2025-26,Regular Season,2025-11-30T23:00:00Z,1610612739,1610612738,115,117,FINAL,cdn
0022500303,2025-26,Regular Season,2025-11-30T23:00:00Z,1610612752,1610612761,116,94,FINAL,cdn
0022500304,2025-26,Regular Season,2025-11-30T23:00:00Z,1610612755,1610612737,134,142,FINAL,cdn
0022500305,2025-26,Regular Season,2025-11-30T23:00:00Z,1610612757,1610612760,115,123,FINAL,cdn
0022500306,2025-26,Regular Season,2025-12-01T00:00:00Z,1610612750,1610612759,125,112,FINAL,cdn
0022500307,2025-26,Regular Season,2025-12-01T02:00:00Z,1610612758,1610612763,107,115,FINAL,cdn
0022500308,2025-26,Regular Season,2025-12-01T02:30:00Z,1610612747,1610612740,133,121,FINAL,cdn
0022500309,2025-26,Regular Season,2025-12-02T00:00:00Z,1610612765,1610612737,99,98,FINAL,cdn
0022500310,2025-26,Regular Season,2025-12-02T00:00:00Z,1610612754,1610612739,119,135,FINAL,cdn
0022500311,2025-26,Regular Season,2025-12-02T00:00:00Z,1610612764,1610612749,129,126,FINAL,cdn
0022500312,2025-26,Regular Season,2025-12-02T00:30:00Z,1610612751,1610612766,116,103,FINAL,cdn
0022500313,2025-26,Regular Season,2025-12-02T00:30:00Z,1610612748,1610612746,140,123,FINAL,cdn
0022500314,2025-26,Regular Season,2025-12-02T00:30:00Z,1610612753,1610612741,125,120,FINAL,cdn
0022500315,2025-26,Regular Season,2025-12-02T02:00:00Z,1610612743,1610612742,121,131,FINAL,cdn
0022500316,2025-26,Regular Season,2025-12-02T02:00:00Z,1610612762,1610612745,133,125,FINAL,cdn
0022500317,2025-26,Regular Season,2025-12-02T03:00:00Z,1610612747,1610612756,108,125,FINAL,cdn
0022500318,2025-26,Regular Season,2025-12-03T00:00:00Z,1610612755,1610612764,121,102,FINAL,cdn
0022500319,2025-26,Regular Season,2025-12-03T00:30:00Z,1610612761,1610612757,121,118,FINAL,cdn
0022500320,2025-26,Regular Season,2025-12-03T01:00:00Z,1610612738,1610612752,123,117,FINAL,cdn
0022500321,2025-26,Regular Season,2025-12-03T01:00:00Z,1610612740,1610612750,142,149,FINAL,cdn
0022500322,2025-26,Regular Season,2025-12-03T01:00:00Z,1610612759,1610612763,126,119,FINAL,cdn
0022500323,2025-26,Regular Season,2025-12-03T04:00:00Z,1610612744,1610612760,112,124,FINAL,cdn
0022500324,2025-26,Regular Season,2025-12-04T00:00:00Z,1610612739,1610612757,110,122,FINAL,cdn
0022500325,2025-26,Regular Season,2025-12-04T00:00:00Z,1610612754,1610612743,120,135,FINAL,cdn
0022500326,2025-26,Regular Season,2025-12-04T00:00:00Z,1610612753,1610612759,112,114,FINAL,cdn
0022500327,2025-26,Regular Season,2025-12-04T00:30:00Z,1610612737,1610612746,92,115,FINAL,cdn
0022500328,2025-26,Regular Season,2025-12-04T00:30:00Z,1610612752,1610612766,119,104,FINAL,cdn
0022500329,2025-26,Regular Season,2025-12-04T01:00:00Z,1610612741,1610612751,103,113,FINAL,cdn
0022500330,2025-26,Regular Season,2025-12-04T01:00:00Z,1610612745,1610612758,121,95,FINAL,cdn
0022500331,2025-26,Regular Season,2025-12-04T01:00:00Z,1610612749,1610612765,113,109,FINAL,cdn
0022500332,2025-26,Regular Season,2025-12-04T01:30:00Z,1610612742,1610612748,118,108,FINAL,cdn
0022500333,2025-26,Regular Season,2025-12-05T00:00:00Z,1610612755,1610612744,99,98,FINAL,cdn
0022500334,2025-26,Regular Season,2025-12-05T00:00:00Z,1610612764,1610612738,101,146,FINAL,cdn
0022500335,2025-26,Regular Season,2025-12-05T00:30:00Z,1610612751,1610612762,110,123,FINAL,cdn
0022500336,2025-26,Regular Season,2025-12-05T00:30:00Z,1610612761,1610612747,120,123,FINAL,cdn
0022500337,2025-26,Regular Season,2025-12-05T01:00:00Z,1610612740,1610612750,116,125,FINAL,cdn
0022500350,2025-26,Regular Season,2025-12-06T22:00:00Z,1610612751,1610612740,119,101,FINAL,cdn
0022500351,2025-26,Regular Season,2025-12-07T00:00:00Z,1610612764,1610612737,116,131,FINAL,cdn
0022500352,2025-26,Regular Season,2025-12-07T00:30:00Z,1610612739,1610612744,94,99,FINAL,cdn
0022500353,2025-26,Regular Season,2025-12-07T00:30:00Z,1610612765,1610612749,124,112,FINAL,cdn
0022500354,2025-26,Regular Season,2025-12-07T01:00:00Z,1610612748,1610612758,111,127,FINAL,cdn
0022500355,2025-26,Regular Season,2025-12-07T01:00:00Z,1610612750,1610612746,109,106,FINAL,cdn
0022500356,2025-26,Regular Season,2025-12-07T01:30:00Z,1610612742,1610612745,122,109,FINAL,cdn
0022500357,2025-26,Regular Season,2025-12-07T17:00:00Z,1610612752,1610612753,106,100,FINAL,cdn
0022500358,2025-26,Regular Season,2025-12-07T20:30:00Z,1610612761,1610612738,113,121,FINAL,cdn
0022500359,2025-26,Regular Season,2025-12-07T23:00:00Z,1610612766,1610612743,106,115,FINAL,cdn
0022500360,2025-26,Regular Season,2025-12-07T23:00:00Z,1610612763,1610612757,119,96,FINAL,cdn
0022500361,2025-26,Regular Season,2025-12-08T00:00:00Z,1610612741,1610612744,91,123,FINAL,cdn
0022500362,2025-26,Regular Season,2025-12-08T00:30:00Z,1610612755,1610612747,108,112,FINAL,cdn
0022500363,2025-26,Regular Season,2025-12-08T01:00:00Z,1610612762,1610612760,101,131,FINAL,cdn
0022500367,2025-26,Regular Season,2025-12-18T01:00:00Z,1610612741,1610612739,127,111,FINAL,cdn
0022500368,2025-26,Regular Season,2025-12-18T01:00:00Z,1610612750,1610612763,110,116,FINAL,cdn
0022500369,2025-26,Regular Season,2025-12-19T01:00:00Z,1610612760,1610612746,122,101,FINAL,cdn
0022500370,2025-26,Regular Season,2025-12-19T01:00:00Z,1610612759,1610612764,119,94,FINAL,cdn
0022500371,2025-26,Regular Season,2025-12-19T00:00:00Z,1610612766,1610612737,133,126,FINAL,cdn
0022500372,2025-26,Regular Season,2025-12-19T00:00:00Z,1610612754,1610612752,113,114,FINAL,cdn
0022500373,2025-26,Regular Season,2025-12-19T00:30:00Z,1610612751,1610612748,95,106,FINAL,cdn
0022500374,2025-26,Regular Season,2025-12-19T01:00:00Z,1610612749,1610612761,105,111,FINAL,cdn
0022500375,2025-26,Regular Season,2025-12-19T01:00:00Z,1610612740,1610612745,133,128,FINAL,cdn
0022500376,2025-26,Regular Season,2025-12-19T01:30:00Z,1610612742,1610612765,116,114,FINAL,cdn
0022500377,2025-26,Regular Season,2025-12-19T02:00:00Z,1610612743,1610612753,126,115,FINAL,cdn
0022500378,2025-26,Regular Season,2025-12-19T02:00:00Z,1610612756,1610612744,99,98,FINAL,cdn
0022500379,2025-26,Regular Season,2025-12-19T02:00:00Z,1610612762,1610612747,135,143,FINAL,cdn
0022500380,2025-26,Regular Season,2025-12-19T03:00:00Z,1610612757,1610612758,134,133,FINAL,cdn
0022500386,2025-26,Regular Season,2025-12-20T22:00:00Z,1610612743,1610612745,101,115,FINAL,cdn
0022500387,2025-26,Regular Season,2025-12-21T00:00:00Z,1610612755,1610612742,121,114,FINAL,cdn
0022500388,2025-26,Regular Season,2025-12-21T00:00:00Z,1610612761,1610612738,96,112,FINAL,cdn
0022500389,2025-26,Regular Season,2025-12-21T00:00:00Z,1610612740,1610612754,128,109,FINAL,cdn
0022500390,2025-26,Regular Season,2025-12-21T00:30:00Z,1610612765,1610612766,112,86,FINAL,cdn
0022500391,2025-26,Regular Season,2025-12-21T01:00:00Z,1610612763,1610612764,122,130,FINAL,cdn
0022500392,2025-26,Regular Season,2025-12-21T01:30:00Z,1610612744,1610612756,119,116,FINAL,cdn
0022500393,2025-26,Regular Season,2025-12-21T02:30:00Z,1610612762,1610612753,127,128,FINAL,cdn
0022500394,2025-26,Regular Season,2025-12-21T03:00:00Z,1610612758,1610612757,93,98,FINAL,cdn
0022500395,2025-26,Regular Season,2025-12-21T03:30:00Z,1610612746,1610612747,103,88,FINAL,cdn
0022500396,2025-26,Regular Season,2025-12-21T20:30:00Z,1610612737,1610612741,150,152,FINAL,cdn
0022500397,2025-26,Regular Season,2025-12-21T23:00:00Z,1610612751,1610612761,96,81,FINAL,cdn
0022500398,2025-26,Regular Season,2025-12-21T23:00:00Z,1610612752,1610612748,132,125,FINAL,cdn
0022500399,2025-26,Regular Season,2025-12-22T00:00:00Z,1610612764,1610612759,113,124,FINAL,cdn
0022500400,2025-26,Regular Season,2025-12-22T00:00:00Z,1610612750,1610612749,103,100,FINAL,cdn
0022500401,2025-26,Regular Season,2025-12-22T03:00:00Z,1610612758,1610612745,125,124,FINAL,cdn
0022500402,2025-26,Regular Season,2025-12-23T00:00:00Z,1610612739,1610612766,139,132,FINAL,cdn
0022500403,2025-26,Regular Season,2025-12-23T00:30:00Z,1610612738,1610612754,103,95,FINAL,cdn
0022500404,2025-26,Regular Season,2025-12-23T01:00:00Z,1610612740,1610612742,119,113,FINAL,cdn
0022500405,2025-26,Regular Season,2025-12-23T02:00:00Z,1610612743,1610612762,135,112,FINAL,cdn
0022500406,2025-26,Regular Season,2025-12-23T02:30:00Z,1610612760,1610612763,119,103,FINAL,cdn
0022500407,2025-26,Regular Season,2025-12-23T03:00:00Z,1610612744,1610612753,120,97,FINAL,cdn
0022500408,2025-26,Regular Season,2025-12-23T03:00:00Z,1610612757,1610612765,102,110,FINAL,cdn
0022500409,2025-26,Regular Season,2025-12-24T00:00:00Z,1610612766,1610612764,126,109,FINAL,cdn
0022500410,2025-26,Regular Season,2025-12-24T00:00:00Z,1610612755,1610612751,106,114,FINAL,cdn
0022500411,2025-26,Regular Season,2025-12-24T00:30:00Z,1610612737,1610612741,123,126,FINAL,cdn
0022500412,2025-26,Regular Season,2025-12-24T00:30:00Z,1610612739,1610612740,141,118,FINAL,cdn
0022500413,2025-26,Regular Season,2025-12-24T00:30:00Z,1610612754,1610612749,94,111,FINAL,cdn
0022500414,2025-26,Regular Season,2025-12-24T00:30:00Z,1610612748,1610612761,91,112,FINAL,cdn
0022500415,2025-26,Regular Season,2025-12-24T01:00:00Z,1610612742,1610612743,131,130,FINAL,cdn
0022500416,2025-26,Regular Season,2025-12-24T01:00:00Z,1610612750,1610612752,115,104,FINAL,cdn
0022500417,2025-26,Regular Season,2025-12-24T01:30:00Z,1610612759,1610612760,130,110,FINAL,cdn
0022500418,2025-26,Regular Season,2025-12-24T02:00:00Z,1610612756,1610612747,132,108,FINAL,cdn
0022500419,2025-26,Regular Season,2025-12-24T02:00:00Z,1610612762,1610612763,128,137,FINAL,cdn
0022500420,2025-26,Regular Season,2025-12-24T03:00:00Z,1610612757,1610612753,106,110,FINAL,cdn
0022500421,2025-26,Regular Season,2025-12-24T03:00:00Z,1610612758,1610612765,127,136,FINAL,cdn
0022500422,2025-26,Regular Season,2025-12-24T03:30:00Z,1610612746,1610612745,128,108,FINAL,cdn
0022500432,2025-26,Regular Season,2025-12-27T22:00:00Z,1610612758,1610612742,113,107,FINAL,cdn
0022500433,2025-26,Regular Season,2025-12-28T00:00:00Z,1610612753,1610612743,127,126,FINAL,cdn
0022500434,2025-26,Regular Season,2025-12-28T00:00:00Z,1610612740,1610612756,114,123,FINAL,cdn
0022500435,2025-26,Regular Season,2025-12-28T01:00:00Z,1610612737,1610612752,125,128,FINAL,cdn
0022500436,2025-26,Regular Season,2025-12-28T01:00:00Z,1610612748,1610612754,142,116,FINAL,cdn
0022500437,2025-26,Regular Season,2025-12-28T01:00:00Z,1610612741,1610612749,103,112,FINAL,cdn
0022500438,2025-26,Regular Season,2025-12-28T01:00:00Z,1610612745,1610612739,117,100,FINAL,cdn
0022500439,2025-26,Regular Season,2025-12-28T01:00:00Z,1610612750,1610612751,107,123,FINAL,cdn
0022500440,2025-26,Regular Season,2025-12-28T01:00:00Z,1610612759,1610612762,114,127,FINAL,cdn
0022500441,2025-26,Regular Season,2025-12-28T20:30:00Z,1610612761,1610612744,141,127,FINAL,cdn
0022500442,2025-26,Regular Season,2025-12-28T20:30:00Z,1610612760,1610612755,129,104,FINAL,cdn
0022500443,2025-26,Regular Season,2025-12-28T23:00:00Z,1610612764,1610612763,116,112,FINAL,cdn
0022500444,2025-26,Regular Season,2025-12-28T23:00:00Z,1610612757,1610612738,114,108,FINAL,cdn
0022500445,2025-26,Regular Season,2025-12-29T02:00:00Z,1610612746,1610612765,112,99,FINAL,cdn
0022500446,2025-26,Regular Season,2025-12-29T02:30:00Z,1610612747,1610612758,125,101,FINAL,cdn
0022500447,2025-26,Regular Season,2025-12-30T00:00:00Z,1610612766,1610612749,113,123,FINAL,cdn
0022500448,2025-26,Regular Season,2025-12-30T00:00:00Z,1610612764,1610612756,101,115,FINAL,cdn
0022500449,2025-26,Regular Season,2025-12-30T00:30:00Z,1610612751,1610612744,107,120,FINAL,cdn
0022500450,2025-26,Regular Season,2025-12-30T00:30:00Z,1610612748,1610612743,147,123,FINAL,cdn
0022500451,2025-26,Regular Season,2025-12-30T00:30:00Z,1610612761,1610612753,107,106,FINAL,cdn
0022500452,2025-26,Regular Season,2025-12-30T01:00:00Z,1610612741,1610612750,101,136,FINAL,cdn
0022500453,2025-26,Regular Season,2025-12-30T01:00:00Z,1610612745,1610612754,126,119,FINAL,cdn
0022500454,2025-26,Regular Season,2025-12-30T01:00:00Z,1610612740,1610612752,125,130,FINAL,cdn
0022500455,2025-26,Regular Season,2025-12-30T01:00:00Z,1610612760,1610612737,140,129,FINAL,cdn
0022500456,2025-26,Regular Season,2025-12-30T01:00:00Z,1610612759,1610612739,101,113,FINAL,cdn
0022500457,2025-26,Regular Season,2025-12-30T03:30:00Z,1610612757,1610612742,125,122,FINAL,cdn
0022500462,2025-26,Regular Season,2025-12-31T18:00:00Z,1610612766,1610612744,125,132,FINAL,cdn
0022500463,2025-26,Regular Season,2025-12-31T20:00:00Z,1610612737,1610612750,126,102,FINAL,cdn
0022500464,2025-26,Regular Season,2025-12-31T20:00:00Z,1610612754,1610612753,110,112,FINAL,cdn
0022500465,2025-26,Regular Season,2025-12-31T20:30:00Z,1610612739,1610612756,129,113,FINAL,cdn
0022500466,2025-26,Regular Season,2026-01-01T00:00:00Z,1610612741,1610612740,134,118,FINAL,cdn
0022500467,2025-26,Regular Season,2026-01-01T00:00:00Z,1610612759,1610612752,134,132,FINAL,cdn
0022500468,2025-26,Regular Season,2026-01-01T00:30:00Z,1610612761,1610612743,103,106,FINAL,cdn
0022500469,2025-26,Regular Season,2026-01-01T01:00:00Z,1610612749,1610612764,113,114,FINAL,cdn
0022500470,2025-26,Regular Season,2026-01-01T01:00:00Z,1610612760,1610612757,124,95,FINAL,cdn
0022500471,2025-26,Regular Season,2026-01-01T23:00:00Z,1610612751,1610612745,96,120,FINAL,cdn
0022500472,2025-26,Regular Season,2026-01-02T00:00:00Z,1610612765,1610612748,112,118,FINAL,cdn
0022500473,2025-26,Regular Season,2026-01-02T01:30:00Z,1610612742,1610612755,108,123,FINAL,cdn
0022500474,2025-26,Regular Season,2026-01-02T03:00:00Z,1610612758,1610612738,106,120,FINAL,cdn
0022500475,2025-26,Regular Season,2026-01-02T03:30:00Z,1610612746,1610612762,118,101,FINAL,cdn
0022500486,2025-26,Regular Season,2026-01-03T22:00:00Z,1610612748,1610612750,115,125,FINAL,cdn
0022500487,2025-26,Regular Season,2026-01-04T00:30:00Z,1610612752,1610612755,119,130,FINAL,cdn
0022500488,2025-26,Regular Season,2026-01-04T00:30:00Z,1610612761,1610612737,134,117,FINAL,cdn
0022500489,2025-26,Regular Season,2026-01-04T01:00:00Z,1610612741,1610612766,99,112,FINAL,cdn
0022500490,2025-26,Regular Season,2026-01-04T01:00:00Z,1610612759,1610612757,110,115,FINAL,cdn
0022500491,2025-26,Regular Season,2026-01-04T01:30:00Z,1610612742,1610612745,110,104,FINAL,cdn
0022500492,2025-26,Regular Season,2026-01-04T03:00:00Z,1610612744,1610612762,123,114,FINAL,cdn
0022500493,2025-26,Regular Season,2026-01-04T03:30:00Z,1610612746,1610612738,115,146,FINAL,cdn
0022500494,2025-26,Regular Season,2026-01-04T19:00:00Z,1610612739,1610612765,110,114,FINAL,cdn
0022500495,2025-26,Regular Season,2026-01-04T20:00:00Z,1610612753,1610612754,135,127,FINAL,cdn
0022500496,2025-26,Regular Season,2026-01-04T20:30:00Z,1610612751,1610612743,127,115,FINAL,cdn
0022500497,2025-26,Regular Season,2026-01-04T23:00:00Z,1610612748,1610612740,125,106,FINAL,cdn
0022500498,2025-26,Regular Season,2026-01-04T23:00:00Z,1610612764,1610612750,115,141,FINAL,cdn
0022500499,2025-26,Regular Season,2026-01-05T01:00:00Z,1610612756,1610612760,108,105,FINAL,cdn
0022500500,2025-26,Regular Season,2026-01-05T02:00:00Z,1610612758,1610612749,98,115,FINAL,cdn
0022500501,2025-26,Regular Season,2026-01-05T02:30:00Z,1610612747,1610612763,120,114,FINAL,cdn
0022500502,2025-26,Regular Season,2026-01-06T00:00:00Z,1610612765,1610612752,121,90,FINAL,cdn
0022500503,2025-26,Regular Season,2026-01-06T00:30:00Z,1610612738,1610612741,115,101,FINAL,cdn
0022500504,2025-26,Regular Season,2026-01-06T00:30:00Z,1610612761,1610612737,118,100,FINAL,cdn
0022500505,2025-26,Regular Season,2026-01-06T01:00:00Z,1610612745,1610612756,100,97,FINAL,cdn
0022500506,2025-26,Regular Season,2026-01-06T01:00:00Z,1610612760,1610612766,97,124,FINAL,cdn
0022500507,2025-26,Regular Season,2026-01-06T01:30:00Z,1610612755,1610612743,124,125,FINAL,cdn
0022500508,2025-26,Regular Season,2026-01-06T03:00:00Z,1610612746,1610612744,103,102,FINAL,cdn
0022500509,2025-26,Regular Season,2026-01-06T03:00:00Z,1610612757,1610612762,137,117,FINAL,cdn
0022500510,2025-26,Regular Season,2026-01-07T00:00:00Z,1610612754,1610612739,116,120,FINAL,cdn
0022500511,2025-26,Regular Season,2026-01-07T00:00:00Z,1610612764,1610612753,120,112,FINAL,cdn
0022500512,2025-26,Regular Season,2026-01-07T01:00:00Z,1610612763,1610612759,106,105,FINAL,cdn
0022500513,2025-26,Regular Season,2026-01-07T01:00:00Z,1610612750,1610612748,122,94,FINAL,cdn
0022500514,2025-26,Regular Season,2026-01-07T01:00:00Z,1610612740,1610612747,103,111,FINAL,cdn
0022500515,2025-26,Regular Season,2026-01-07T04:00:00Z,1610612758,1610612742,98,100,FINAL,cdn
0022500516,2025-26,Regular Season,2026-01-08T00:00:00Z,1610612766,1610612761,96,97,FINAL,cdn
0022500517,2025-26,Regular Season,2026-01-08T00:00:00Z,1610612765,1610612741,108,93,FINAL,cdn
0022500518,2025-26,Regular Season,2026-01-08T00:00:00Z,1610612755,1610612764,131,110,FINAL,cdn
0022500519,2025-26,Regular Season,2026-01-08T00:30:00Z,1610612737,1610612740,117,100,FINAL,cdn
0022500520,2025-26,Regular Season,2026-01-08T00:00:00Z,1610612738,1610612743,110,114,FINAL,cdn
0022500521,2025-26,Regular Season,2026-01-08T00:30:00Z,1610612751,1610612753,103,104,FINAL,cdn
0022500522,2025-26,Regular Season,2026-01-08T00:30:00Z,1610612752,1610612746,123,111,FINAL,cdn
0022500523,2025-26,Regular Season,2026-01-08T02:30:00Z,1610612759,1610612747,107,91,FINAL,cdn
0022500524,2025-26,Regular Season,2026-01-08T01:00:00Z,1610612763,1610612756,98,117,FINAL,cdn
0022500525,2025-26,Regular Season,2026-01-08T01:00:00Z,1610612760,1610612762,129,125,FINAL,cdn
0022500526,2025-26,Regular Season,2026-01-08T03:00:00Z,1610612744,1610612749,120,113,FINAL,cdn
0022500527,2025-26,Regular Season,2026-01-08T03:00:00Z,1610612757,1610612745,103,102,FINAL,cdn
0022500528,2025-26,Regular Season,2026-01-09T00:00:00Z,1610612766,1610612754,112,114,FINAL,cdn
0022500530,2025-26,Regular Season,2026-01-09T01:00:00Z,1610612750,1610612739,131,122,FINAL,cdn
0022500531,2025-26,Regular Season,2026-01-09T02:00:00Z,1610612762,1610612742,116,114,FINAL,cdn
0022500542,2025-26,Regular Season,2026-01-10T18:00:00Z,1610612739,1610612750,146,134,FINAL,cdn
0022500543,2025-26,Regular Season,2026-01-11T00:00:00Z,1610612754,1610612748,123,99,FINAL,cdn
0022500544,2025-26,Regular Season,2026-01-11T00:30:00Z,1610612765,1610612746,92,98,FINAL,cdn
0022500545,2025-26,Regular Season,2026-01-11T01:00:00Z,1610612738,1610612759,95,100,FINAL,cdn
0022500546,2025-26,Regular Season,2026-01-11T01:00:00Z,1610612741,1610612742,125,107,FINAL,cdn
0022500547,2025-26,Regular Season,2026-01-11T02:30:00Z,1610612762,1610612766,95,150,FINAL,cdn
0022500548,2025-26,Regular Season,2026-01-11T20:00:00Z,1610612753,1610612740,128,118,FINAL,cdn
0022500549,2025-26,Regular Season,2026-01-11T20:30:00Z,1610612763,1610612751,103,98,FINAL,cdn
0022500550,2025-26,Regular Season,2026-01-11T23:00:00Z,1610612761,1610612755,116,115,FINAL,cdn
0022500551,2025-26,Regular Season,2026-01-11T23:00:00Z,1610612757,1610612752,114,123,FINAL,cdn
0022500552,2025-26,Regular Season,2026-01-12T00:00:00Z,1610612750,1610612759,104,103,FINAL,cdn
0022500553,2025-26,Regular Season,2026-01-12T00:00:00Z,1610612760,1610612748,124,112,FINAL,cdn
0022500554,2025-26,Regular Season,2026-01-12T01:00:00Z,1610612743,1610612749,108,104,FINAL,cdn
0022500555,2025-26,Regular Season,2026-01-12T01:00:00Z,1610612756,1610612764,112,93,FINAL,cdn
0022500556,2025-26,Regular Season,2026-01-12T01:30:00Z,1610612744,1610612737,111,124,FINAL,cdn
0022500557,2025-26,Regular Season,2026-01-12T02:00:00Z,1610612758,1610612745,111,98,FINAL,cdn
0022500558,2025-26,Regular Season,2026-01-13T00:00:00Z,1610612739,1610612762,112,123,FINAL,cdn
0022500559,2025-26,Regular Season,2026-01-13T00:30:00Z,1610612754,1610612738,98,96,FINAL,cdn
0022500560,2025-26,Regular Season,2026-01-13T00:30:00Z,1610612761,1610612755,102,115,FINAL,cdn
0022500561,2025-26,Regular Season,2026-01-13T01:30:00Z,1610612742,1610612751,113,105,FINAL,cdn
0022500562,2025-26,Regular Season,2026-01-13T03:00:00Z,1610612758,1610612747,124,112,FINAL,cdn
0022500563,2025-26,Regular Season,2026-01-13T03:30:00Z,1610612746,1610612766,117,109,FINAL,cdn
0022500564,2025-26,Regular Season,2026-01-14T00:30:00Z,1610612748,1610612756,127,121,FINAL,cdn
0022500565,2025-26,Regular Season,2026-01-14T01:00:00Z,1610612745,1610612741,119,113,FINAL,cdn
0022500566,2025-26,Regular Season,2026-01-14T01:00:00Z,1610612749,1610612750,106,139,FINAL,cdn
0022500567,2025-26,Regular Season,2026-01-14T01:00:00Z,1610612740,1610612743,116,122,FINAL,cdn
0022500568,2025-26,Regular Season,2026-01-14T01:00:00Z,1610612760,1610612759,119,98,FINAL,cdn
0022500569,2025-26,Regular Season,2026-01-14T03:30:00Z,1610612747,1610612737,141,116,FINAL,cdn
0022500570,2025-26,Regular Season,2026-01-14T04:00:00Z,1610612744,1610612757,119,97,FINAL,cdn
0022500578,2025-26,Regular Season,2026-01-15T19:00:00Z,1610612753,1610612763,118,111,FINAL,cdn
0022500579,2025-26,Regular Season,2026-01-16T00:00:00Z,1610612765,1610612756,108,105,FINAL,cdn
0022500580,2025-26,Regular Season,2026-01-16T00:30:00Z,1610612748,1610612738,114,119,FINAL,cdn
0022500581,2025-26,Regular Season,2026-01-16T00:30:00Z,1610612745,1610612760,91,111,FINAL,cdn
0022500582,2025-26,Regular Season,2026-01-16T01:00:00Z,1610612759,1610612749,119,101,FINAL,cdn
0022500583,2025-26,Regular Season,2026-01-16T01:30:00Z,1610612742,1610612762,144,122,FINAL,cdn
0022500584,2025-26,Regular Season,2026-01-16T03:00:00Z,1610612744,1610612752,126,113,FINAL,cdn
0022500585,2025-26,Regular Season,2026-01-16T03:00:00Z,1610612757,1610612737,117,101,FINAL,cdn
0022500586,2025-26,Regular Season,2026-01-16T03:30:00Z,1610612747,1610612766,117,135,FINAL,cdn
0022500593,2025-26,Regular Season,2026-01-17T22:00:00Z,1610612742,1610612762,138,120,FINAL,cdn
0022500594,2025-26,Regular Season,2026-01-18T00:30:00Z,1610612737,1610612738,106,132,FINAL,cdn
0022500595,2025-26,Regular Season,2026-01-18T00:30:00Z,1610612765,1610612754,121,78,FINAL,cdn
0022500596,2025-26,Regular Season,2026-01-18T00:30:00Z,1610612752,1610612756,99,106,FINAL,cdn
0022500597,2025-26,Regular Season,2026-01-18T01:00:00Z,1610612748,1610612760,122,120,FINAL,cdn
0022500598,2025-26,Regular Season,2026-01-18T01:00:00Z,1610612759,1610612750,126,123,FINAL,cdn
0022500599,2025-26,Regular Season,2026-01-18T01:30:00Z,1610612744,1610612766,136,116,FINAL,cdn
0022500600,2025-26,Regular Season,2026-01-18T02:00:00Z,1610612743,1610612764,121,115,FINAL,cdn
0022500601,2025-26,Regular Season,2026-01-18T03:00:00Z,1610612757,1610612747,132,116,FINAL,cdn
0022500602,2025-26,Regular Season,2026-01-18T17:00:00Z,1610612763,1610612753,126,109,FINAL,cdn
0022500603,2025-26,Regular Season,2026-01-19T00:00:00Z,1610612741,1610612751,124,102,FINAL,cdn
0022500604,2025-26,Regular Season,2026-01-19T00:00:00Z,1610612745,1610612740,119,110,FINAL,cdn
0022500605,2025-26,Regular Season,2026-01-19T01:00:00Z,1610612743,1610612766,87,110,FINAL,cdn
0022500606,2025-26,Regular Season,2026-01-19T02:00:00Z,1610612758,1610612757,110,117,FINAL,cdn
0022500607,2025-26,Regular Season,2026-01-19T02:30:00Z,1610612747,1610612761,110,93,FINAL,cdn
0022500608,2025-26,Regular Season,2026-01-19T20:00:00Z,1610612764,1610612746,106,110,FINAL,cdn
0022500609,2025-26,Regular Season,2026-01-20T00:00:00Z,1610612755,1610612754,113,104,FINAL,cdn
0022500610,2025-26,Regular Season,2026-01-20T00:30:00Z,1610612751,1610612756,117,126,FINAL,cdn
0022500611,2025-26,Regular Season,2026-01-19T22:00:00Z,1610612759,1610612762,123,110,FINAL,cdn
0022500612,2025-26,Regular Season,2026-01-20T03:00:00Z,1610612744,1610612748,135,112,FINAL,cdn
0022500613,2025-26,Regular Season,2026-01-21T00:00:00Z,1610612755,1610612756,110,116,FINAL,cdn
0022500614,2025-26,Regular Season,2026-01-21T01:00:00Z,1610612741,1610612746,138,110,FINAL,cdn
0022500615,2025-26,Regular Season,2026-01-21T01:00:00Z,1610612745,1610612759,111,106,FINAL,cdn
0022500616,2025-26,Regular Season,2026-01-21T02:00:00Z,1610612762,1610612750,127,122,FINAL,cdn
0022500617,2025-26,Regular Season,2026-01-21T03:00:00Z,1610612743,1610612747,107,115,FINAL,cdn
0022500618,2025-26,Regular Season,2026-01-21T03:00:00Z,1610612744,1610612761,127,145,FINAL,cdn
0022500619,2025-26,Regular Season,2026-01-21T03:00:00Z,1610612758,1610612748,117,130,FINAL,cdn
