game_id,season,season_type,player_id,team_id,ts_pct,efg_pct,usg_pct,ast_pct,tov_pct,reb_pct,possessions,pace,metric_source
0022500001,2025-26,Regular Season,1629652,1610612760,0.2329192546583851,0.16666666666666666,14.198236331569666,,0.07204610951008646,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1631096,1610612760,0.7462686567164178,0.7058823529411765,26.35923141186299,,0.1378676470588235,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1628392,1610612760,0.5102040816326531,0.4,8.797178130511464,,0.14534883720930233,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1641717,1610612760,0.6433823529411764,0.65,14.46070460704607,,0.15527950310559005,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1628983,1610612760,0.5441542288557214,0.4807692307692308,34.435663627152984,,0.08532423208191127,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1631119,1610612760,0.2,0.2,19.17989417989418,,0.0,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1630598,1610612760,0.625,0.625,20.714285714285715,,0.1111111111111111,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1627936,1610612760,0.4444444444444444,0.4444444444444444,13.80952380952381,,0.0,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1642964,1610612760,,,0.0,,,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1642349,1610612760,0.6430868167202572,0.625,40.90249433106576,,0.0,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1631095,1610612745,0.5333333333333333,0.5333333333333333,15.997822825031628,,0.0,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1630578,1610612745,0.6761442441054092,0.6041666666666666,29.916817450743874,,0.12180267965895249,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,203500,1610612745,0.4098360655737705,0.25,9.571438145020776,,0.3807106598984772,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,201142,1610612745,0.6169527896995708,0.5625,21.06357313348562,,0.17667844522968199,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1641708,1610612745,0.5033557046979866,0.47058823529411764,25.177766491016445,,0.18281535648994515,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1631106,1610612745,0.25,0.25,20.82256304210466,,0.4,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1642263,1610612745,0.3787878787878788,0.36363636363636365,22.479113613009876,,0.1440922190201729,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,203991,1610612745,1.0638297872340425,1.0,17.990694468378425,,0.3472222222222222,,129.32,107.02344827586207,computed
0022500001,2025-26,Regular Season,1629006,1610612745,0.7092198581560283,0.5,12.980128245825663,,0.0,,129.32,107.02344827586207,computed
0022500002,2025-26,Regular Season,1630559,1610612747,0.6372549019607844,0.59375,31.26538650910882,,0.1968503937007874,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1629060,1610612747,0.75,0.75,8.862629246676514,,0.14285714285714285,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1629028,1610612747,0.6345177664974619,0.7142857142857143,15.952732644017726,,0.3367003367003367,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1629216,1610612747,0.375,0.375,6.330449461911796,,0.0,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1629029,1610612747,0.6847133757961784,0.6666666666666666,38.10930576070902,,0.0872093023255814,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,203935,1610612747,0.5798969072164949,0.5,21.673156975963476,,0.2788104089219331,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1631222,1610612747,0.5122950819672131,0.625,14.416543574593797,,0.0,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1629020,1610612747,0.0,0.0,24.170807036390492,,0.3333333333333333,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1629637,1610612747,0.6666666666666666,0.6666666666666666,12.660898923823591,,0.25,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,202710,1610612744,0.7366920152091255,0.5357142857142857,28.60913398091859,,0.045372050816696916,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1630228,1610612744,0.7154882154882154,0.7272727272727273,19.143067304155938,,0.1440922190201729,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,203110,1610612744,0.5464480874316939,0.5833333333333334,17.842694267850575,,0.35335689045936397,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1641764,1610612744,0.5,0.5,11.033468186833394,,0.125,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,201939,1610612744,0.656392694063927,0.5357142857142857,26.92166237587348,,0.10245901639344263,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1627780,1610612744,0.5,0.5,33.10040456050018,,0.3333333333333333,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1627741,1610612744,0.7727272727272727,0.7727272727272727,26.079106623424384,,0.15384615384615385,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,201143,1610612744,0.35714285714285715,0.35714285714285715,19.86024273630011,,0.2222222222222222,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1630611,1610612744,,,22.06693637366679,,1.0,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1642954,1610612744,1.25,1.25,6.789826576512858,,0.0,,108.53999999999999,108.54,computed
0022500002,2025-26,Regular Season,1642366,1610612744,,,0.0,,,,108.53999999999999,108.54,computed
